50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.653262,,,,,,,,,,,,,0073b467-8be7-4743-83e3-b8d187dd03c2,90,,,"[85.5, 40.3]",69296,1,,,,0.1784105,,Right Foot,,,"[91.6, 41.4]",,Ground Pass,,6.1983867,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,5,Barcelona,217,"['00e72283-c64f-4f71-9e7d-70461b0b8292', '477d1429-f6c3-4ca3-b059-45d2347342cf']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.827,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.295277,,,,,,,,,,,,,2581c59a-5342-46b0-8b4c-3e62d48b2a25,95,,,"[32.1, 50.0]",69296,1,,,,-1.5707964,,Right Foot,,,"[32.1, 36.7]",,Low Pass,,13.3,,,,,Matías Lionel Fritzler,26751.0,,,,,,,1,Regular Play,Abel Enrique Aguilar Tapia,6192.0,Left Defensive Midfield,6,Hércules,1218,"['04308f41-e3fe-4749-9f92-cb9ff5001efc', '993e0c25-4071-4ef0-be08-8283c436e60a']",6,,,,,,,,,,,,,,,,,Hércules,1218,00:01:06.590,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.081798,,,,,,,,,,,,,d08da21c-9cc8-4e1e-a12e-c412fc7e7586,98,,,"[37.0, 44.9]",69296,1,,,,1.2694511,,Right Foot,,,"[39.3, 52.3]",,Ground Pass,,7.7491937,,,,,Francisco Femenía Far,3269.0,,,,,,,1,Regular Play,Matías Lionel Fritzler,26751.0,Right Defensive Midfield,6,Hércules,1218,['77f05c5f-000d-4676-8a8f-5e1c66557e96'],9,,,,,,,,,,,,,,,,,Hércules,1218,00:01:09.303,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.95948,,,,,,,,,,,,,cb385c76-cc01-44c6-902d-b6e412c9650c,102,,,"[43.6, 49.4]",69296,1,,,,1.0822705,,Left Foot,,,"[57.1, 74.8]",,Ground Pass,,28.764736,,,,,David Cortés Caballero,25994.0,,,,,,,1,Regular Play,Francisco Femenía Far,3269.0,Left Wing,6,Hércules,1218,['611adc37-b348-453b-9e77-14de3a72d457'],11,,,,,,,,,,,,,,,,,Hércules,1218,00:01:11.439,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.227002,,,,,,,,,,,,,bafae485-7de7-4cc7-9e2a-0a37257051f0,105,,,"[65.1, 75.6]",69296,1,,,,-0.74724877,,Right Foot,,,"[71.9, 69.3]",,Ground Pass,,9.269844,,,,,Jorge López Marco,26744.0,,,,,,,1,Regular Play,David Cortés Caballero,25994.0,Right Back,6,Hércules,1218,['a19067d0-f26d-437d-a9d4-e2eca5867a5e'],15,,,,,,,,,,,,,,,,,Hércules,1218,00:01:15.839,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.867182,,,,,,,,,,,,,ec36d241-691e-41c3-9cb1-a8c7657cf8ed,108,,,"[66.6, 69.7]",69296,1,,,,2.020227,,Right Foot,,,"[62.5, 78.2]",,Ground Pass,,9.4371605,,,,,Francisco Femenía Far,3269.0,,,,,,,1,Regular Play,Jorge López Marco,26744.0,Right Wing,6,Hércules,1218,['8ea7698e-037e-44c4-a5a4-910e7a16e151'],17,,,,,,,,,,,,,,,,,Hércules,1218,00:01:17.738,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.12499,,,,,,,,,,,,,660b1ef7-10ca-49ee-816e-b64c2203dde9,113,,,"[62.3, 79.0]",69296,1,,,,-1.1171986,,Right Foot,,,"[66.2, 71.0]",,Ground Pass,,8.9,,,,,Jorge López Marco,26744.0,,,,,,,1,Regular Play,Francisco Femenía Far,3269.0,Left Wing,6,Hércules,1218,"['7dd29c2f-c19d-4151-babf-f2aa1dff3615', 'd02bbec5-a8c8-4d68-a26b-abe140f2e77f']",19,,,,,,,,,,,,,,,,,Hércules,1218,00:01:19.629,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.211684,,,,,,,,,,,,,383f8757-99ef-4589-9325-bb066828d901,117,,,"[65.7, 71.1]",69296,1,,,,2.7176354,,Right Foot,,,"[54.4, 76.2]",,Ground Pass,,12.39758,,,,,Francisco Femenía Far,3269.0,,,,,,,1,Regular Play,Jorge López Marco,26744.0,Right Wing,6,Hércules,1218,"['aad77e4c-deb5-4798-ab33-9943a93c802c', 'db632f0a-7286-46b3-b99b-42d05338d53a']",21,,,,,,,,,,,,,,,,,Hércules,1218,00:01:21.578,Pass,True,2010/2011
,,,,,,,,,,,,,,,,0.781923,,,,,,,,,,,,,a55485b2-e6b0-48ca-bb6d-b89a621399e4,121,,,"[55.1, 77.0]",69296,1,,,,0.19739556,,Right Foot,,,"[65.1, 79.0]",,Ground Pass,,10.198039,,,,,David Cortés Caballero,25994.0,,,,,,,1,Regular Play,Francisco Femenía Far,3269.0,Left Wing,6,Hércules,1218,"['625f3505-d74c-4663-af70-84cb0a396e72', '7588f7e0-4f10-40dc-930e-73396297d8a9']",23,,,,,,,,,,,,,,,,,Hércules,1218,00:01:23.946,Pass,True,2010/2011
,,,,,,,,,,,,,,,,0.925463,,,,,,,,,,,,,9b7e6244-0621-4db3-aa69-db5079f9d96b,124,,,"[65.1, 79.0]",69296,1,,,,-1.9492238,,Right Foot,,,"[61.8, 70.7]",,Ground Pass,,8.931965,,,,,Francisco Femenía Far,3269.0,,,,,,,1,Regular Play,David Cortés Caballero,25994.0,Right Back,6,Hércules,1218,['7a3b85b9-a6e5-4c51-8baf-f5dd8b05426f'],24,,,,,,,,,,,,,,,,,Hércules,1218,00:01:24.973,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.233656,,,,,,,,,,,,,831cdf56-e1fb-4688-9246-983b28ec1fac,129,,,"[61.7, 71.1]",69296,1,,,,-2.2768633,,Right Foot,,,"[50.7, 58.2]",,Ground Pass,,16.95317,,,,,Abel Enrique Aguilar Tapia,6192.0,,,,,,,1,Regular Play,Francisco Femenía Far,3269.0,Left Wing,6,Hércules,1218,"['77fb9aab-c541-4e04-8d26-d3d58357b8ac', 'ca5e53fe-76e6-4688-a630-91b591e90d3e', 'f26182ea-45ac-4642-93ee-230338ba95e3']",26,,,,,,,,,,,,,,,,,Hércules,1218,00:01:26.099,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.989133,,,,,,,,,,,,,61d8f6aa-6b84-4e99-96db-dd5da102069b,133,,,"[52.0, 52.6]",69296,1,,,,-1.9338458,,Right Foot,,,"[38.4, 16.8]",,Low Pass,,38.296215,,,,,Francisco Peña Romero,25900.0,,,,,,,1,Regular Play,Abel Enrique Aguilar Tapia,6192.0,Left Defensive Midfield,6,Hércules,1218,['7054286d-a188-4a67-a599-afe9c48d3ef0'],28,,,,,,,,,,,,,,,,,Hércules,1218,00:01:28.520,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.958603,,,,,,,,,,,,,9f75f916-81ec-4192-8f8e-a37f59c0a4c5,137,,,"[30.1, 4.9]",69296,1,,,,-0.0061348923,,Left Foot,,,"[46.4, 4.8]",,Ground Pass,,16.300306,,,,,Nelson Antonio Haedo Valdez,26748.0,,,,,,,1,Regular Play,Francisco Peña Romero,25900.0,Left Back,6,Hércules,1218,"['5e327c6d-391e-430a-abc6-b526f15d3da4', 'f923cbc2-bec7-42ca-81c8-c551bda6e7f5']",33,,,,,,,,,,,,,,,,,Hércules,1218,00:01:33.766,Pass,True,2010/2011
,,,,,,,,,,,,,,,,0.8285,,,,,,,,,,,,,64a1e0dd-93a3-42af-8785-639399087149,145,,,"[76.9, 73.7]",69296,1,,,,-1.3146449,,Left Foot,,,"[79.1, 65.3]",,Ground Pass,,8.683317,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,['8ddd6a70-77a5-4f78-b36b-5bd7ef603cd0'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.943,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.254307,,,,,,,,,,,,,6e2292de-7e2e-4c7b-91d8-2e86384b299c,147,,,"[79.1, 64.5]",69296,1,,,,1.6787088,,Left Foot,,,"[77.8, 76.5]",,Ground Pass,,12.070211,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,7,Barcelona,217,['aaceec04-54b0-4a8d-9c06-152d5674de3b'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.771,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.92239,,,,,,,,,,,,,cce119ae-545d-4977-9299-8f5673a30fb7,150,,,"[76.9, 76.5]",69296,1,,,,-1.7876699,,Right Foot,,,"[73.0, 58.8]",,Ground Pass,,18.124569,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,['f5f0fce9-686c-4562-93ae-1a94b31acb01'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.303,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.948689,,,,,,,,,,,,,115c1960-f675-4fbc-a9b3-08ba300ce03b,153,,,"[71.7, 54.3]",69296,1,,,,-1.430974,,Right Foot,,,"[75.5, 27.3]",,Ground Pass,,27.266096,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,['42e61c77-215d-4d46-a0b8-6bdb6e5de12a'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.439,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.681,,,,,,,,,,,,,8729988e-fef6-4655-902d-fd7f2e57018b,157,,,"[74.1, 30.1]",69296,1,,,,0.45959905,,Right Foot,,,"[84.0, 35.0]",,Ground Pass,,11.046267,,,,,David Villa Sánchez,12737.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,7,Barcelona,217,"['d187d4a0-97c6-4e17-bf10-29897b795e40', 'e75e2afd-d919-4dfa-9719-ba908c372580']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.629,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.0834,,,,,,,,,,,,,24ccf552-69ce-4f3a-9b02-4309dceacfb4,160,,,"[84.0, 35.6]",69296,1,,,,2.4788632,,Right Foot,,,"[67.6, 48.4]",,Low Pass,,20.803846,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,7,Barcelona,217,['3370c485-48ae-4764-9f78-2afcec0aa6e9'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.396,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.17996,,,,,,,,,,,,,db33eb70-da60-4e02-b394-8a63b7c2854d,162,,,"[67.6, 48.4]",69296,1,,,,0.39060703,,Right Foot,,,"[77.8, 52.6]",,Ground Pass,,11.030866,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,['1b784f2d-2c31-4a1e-9266-80d0264e12d0'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.480,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.475322,,,,,,,,,,,,,ec5f3055-7c1e-475c-923d-322117217f00,165,,,"[76.3, 54.8]",69296,1,,,,1.1561291,,Right Foot,,,"[85.5, 75.7]",,Ground Pass,,22.83528,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,['e5c21d46-257f-45c5-98b6-64379442abfe'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.155,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.9361,,,,,,,,,,,,,3a10cb3e-078f-4be8-abd1-711053826fe1,168,,,"[93.7, 75.6]",69296,1,,,,-1.3120254,,Right Foot,,,"[97.3, 62.0]",,Ground Pass,,14.068404,,,,,David Villa Sánchez,12737.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,['52a67aa5-aecb-4a65-8feb-06753eb60a3c'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.540,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.634057,,,,,,,,,,,,,cbe9895e-1693-4af3-95fa-22b79c8bea14,170,,,"[97.9, 61.2]",69296,1,,,,-0.2573237,,Right Foot,,,"[103.6, 59.7]",,Ground Pass,,5.894065,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,7,Barcelona,217,"['2a422be6-2ee4-4361-87b6-4633ff1a3fb7', '3b39cd36-38a3-4a10-b7ff-c87281c654ba']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.476,Pass,,2010/2011
,,,,,,,,,,,,,,,,3.513061,,,,,,,,,,,,,a9c68c32-3f5b-4d96-a942-b23deb38f860,174,,,"[25.0, 20.1]",69296,2,,,,0.71256584,,Left Foot,,,"[62.5, 52.5]",,High Pass,,49.558147,,,Incomplete,,David Sergio Trézéguet,19311.0,,,,,,,1,Regular Play,Francisco Peña Romero,25900.0,Left Back,8,Hércules,1218,"['2aeeed9a-a980-4f46-a0aa-665e7005eddb', 'e2a4854c-6a5a-4638-95a2-b2cc9f68ef15']",1,,,,,,,,,,,,,,,,,Hércules,1218,00:02:01.749,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.991686,,,,,,,,,,,,,c9dee706-d4bd-41af-9884-1b4d055f2e12,184,,,"[56.3, 57.1]",69296,2,,,,2.107707,,Right Foot,,,"[46.3, 73.9]",,High Pass,,19.550959,,,,,David Cortés Caballero,25994.0,,,,,,,1,Regular Play,David Sergio Trézéguet,19311.0,Center Forward,8,Hércules,1218,['a921fd0e-ac1f-4150-9073-2be56072d585'],6,,,,,,,,,,,,,,,,,Hércules,1218,00:02:06.972,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.020222,,,,,,,,,,,,,0bde0243-8339-4e9d-ae8a-3209513f921e,187,,,"[50.3, 73.7]",69296,2,,,,-1.7809789,,Right Foot,,,"[48.7, 66.2]",,Ground Pass,,7.668768,,,,,Francisco Femenía Far,3269.0,,,,,,,1,Regular Play,David Cortés Caballero,25994.0,Right Back,8,Hércules,1218,['7293cf31-24d8-4e02-b341-9d6075ddae00'],10,,,,,,,,,,,,,,,,,Hércules,1218,00:02:10.143,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.538187,,,,,,,,,,,,,f69db638-77e8-4497-a9ea-df9942e76477,190,,,"[52.0, 64.5]",69296,2,,,,-0.967047,,Left Foot,,,"[58.0, 55.8]",,Ground Pass,,10.568349,,,,,Matías Lionel Fritzler,26751.0,,,,,,,1,Regular Play,Francisco Femenía Far,3269.0,Left Wing,8,Hércules,1218,['f49603bb-1fc8-4924-836a-c64d31d1ca99'],12,,,,,,,,,,,,,,,,,Hércules,1218,00:02:12.961,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.2711,,,,,,,,,,,,,290b75ac-e503-41b9-800a-0062b3c71684,206,,,"[79.1, 78.2]",69296,2,,,,-0.7853982,,Right Foot,,,"[107.0, 50.3]",,High Pass,,39.45656,,,Incomplete,,Jorge López Marco,26744.0,,,,Through Ball,True,,1,Regular Play,David Cortés Caballero,25994.0,Right Back,8,Hércules,1218,"['a983bf41-3146-4e02-8ea3-11fd4e714b55', 'd7c18bff-8d5f-42f2-8b4c-d551c409638e']",21,,,,,,,,,,,,,,,,,Hércules,1218,00:02:21.909,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.2834,,,,,,,,,,,,,c31ca717-67f0-483a-9da8-2dcf7793bcde,209,,,"[105.5, 80.0]",69296,2,,,,-1.4358196,,,,,"[106.6, 71.9]",,High Pass,,8.17435,,,,,Francisco Femenía Far,3269.0,,,,,,Throw-in,1,From Throw In,David Cortés Caballero,25994.0,Right Back,9,Hércules,1218,['2444ef68-7b8e-4077-8e4e-0c2dba2e3175'],31,,,,,,,,,,,,,,,,,Hércules,1218,00:02:31.130,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.283836,,,,,,,,,,,,,f2ce4196-51f5-47f8-bd80-a3c0e5276574,212,,,"[108.6, 72.8]",69296,2,,,,0.81871915,,Right Foot,,,"[114.4, 79.0]",,Ground Pass,,8.489994,,,,,David Cortés Caballero,25994.0,,,,,,,1,From Throw In,Francisco Femenía Far,3269.0,Left Wing,9,Hércules,1218,['a0b85cb8-5817-40bd-bc43-42072343208b'],32,,,,,,,,,,,,,,,,,Hércules,1218,00:02:32.493,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.721465,,,,,,,,,,,,,909241d8-0a9e-49f0-afbb-fbd3e2574442,216,,,"[115.1, 79.0]",69296,2,,,,-1.6708626,,Right Foot,,True,"[112.6, 54.1]",,Ground Pass,,25.025187,,,Incomplete,,,,,,,,,,1,From Throw In,David Cortés Caballero,25994.0,Right Back,9,Hércules,1218,"['71535162-cd79-495a-bde4-7b1b4d079d44', 'f978104f-7430-4451-9bb2-29f0257a12b0']",34,,,,,,,,,,,,,,,,,Hércules,1218,00:02:34.363,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.265694,,,,,,,,,,,,,d588d3a8-6f43-477f-aada-f4f6a349fd1e,220,,,"[9.0, 19.6]",69296,2,,,,-1.5707964,,Right Foot,,,"[9.0, 8.7]",,Ground Pass,,10.9,,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,"['226d9d75-ef53-43b6-b06c-0148f8ff8768', 'd80b66ba-2e5a-4529-8412-cf7f3876f156']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.933,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.165238,,,,,,,,,,,,,d44efc23-5012-441b-b72f-c13ba923f86c,224,,,"[11.8, 7.9]",69296,2,,,,0.57058275,,Left Foot,,,"[25.2, 16.5]",,Ground Pass,,15.922312,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,10,Barcelona,217,"['8f9d29bb-f808-401a-8dac-f3fe69b6267e', 'ca39a817-aa8a-4afb-811d-5dcbe0da707a']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.982,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.202156,,,,,,,,,,,,,eae5e393-5a20-417e-8d35-490be3ac4873,227,,,"[36.8, 17.6]",69296,2,,,,1.7327636,,Left Foot,,,"[34.3, 32.9]",,Ground Pass,,15.502903,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,10,Barcelona,217,['22b33f17-79c7-444f-a9ef-6674a132b8ea'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.271,Pass,,2010/2011
,,,,,,,,,,,,,,,,3.419327,,,,,,,,,,,,,995dbb26-d2f2-4d01-ac3e-23e4dd2a45b0,230,,,"[37.3, 38.9]",69296,2,,,,1.2745967,,Right Foot,,,"[48.5, 75.6]",,High Pass,,38.370953,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['a2e0458c-f0e4-424a-9cea-a66db97f2510'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.767,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.43362,,,,,,,,,,,,,3648c958-cd22-4327-a837-02c7dbd6316a,234,,,"[51.8, 74.5]",69296,2,,,,-1.8116428,,Right Foot,,,"[46.2, 51.7]",,Ground Pass,,23.47765,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['69e6c468-01fc-4693-a99e-6df2bd85542b'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.685,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.095914,,,,,,,,,,,,,c1ebacbe-bc55-4378-9b94-d644874a00a6,237,,,"[46.4, 48.6]",69296,2,,,,-0.59374964,,Right Foot,,,"[54.4, 43.2]",,Ground Pass,,9.651943,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['120e0705-aa0e-4512-992f-8d6523aeb5c6'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.274,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.688731,,,,,,,,,,,,,bf3e9b9c-14ef-45dd-8105-29900d2cedd3,240,,,"[57.2, 37.5]",69296,2,,,,-0.9839842,,Left Foot,,,"[70.1, 18.1]",,Ground Pass,,23.297424,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,['5b613bab-3542-4825-ae54-f49efc901849'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.840,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.6022,,,,,,,,,,,,,5dd0aadb-cd64-433c-9f9e-c2f48fb0291b,243,,,"[71.8, 15.3]",69296,2,,,,-0.89397424,,Right Foot,,,"[81.2, 3.6]",,Ground Pass,,15.008331,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,10,Barcelona,217,['d9d61646-498c-41ef-9a05-7fe86e95d7a8'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.930,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.2475,,,,,,,,,,,,,8eb03a90-457d-4a1e-90f5-f71ca064d7e8,247,,,"[86.6, 13.3]",69296,3,,,,2.7809007,,Right Foot,,,"[75.2, 17.6]",,Ground Pass,,12.184006,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,10,Barcelona,217,['56d8af84-7b2c-47dd-ac41-30114ed91693'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.822,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.6479,,,,,,,,,,,,,77c894af-aac5-47c8-a114-4b453bdf8635,250,,,"[76.3, 18.1]",69296,3,,,,1.6456562,,Right Foot,,,"[75.4, 30.1]",,Ground Pass,,12.033703,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,10,Barcelona,217,['df4f983b-b688-458c-a742-28d91205977f'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.104,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.5582,,,,,,,,,,,,,4670ba83-e03a-4717-adef-d7ef9296f320,252,,,"[76.1, 29.8]",69296,3,,,,-1.5049576,,Left Foot,,,"[76.7, 20.7]",,Ground Pass,,9.119759,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['825065ba-b884-4a15-b8b2-2db9759d7b20'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.752,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.832123,,,,,,,,,,,,,ee4477f5-794d-452b-bfef-aac53a368197,255,,,"[78.6, 20.4]",69296,3,,,,1.5707964,,Left Foot,,,"[78.6, 30.7]",,Ground Pass,,10.3,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,10,Barcelona,217,['0b0d2201-ab6d-488d-bd8d-c16963c695e4'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.517,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.5914,,,,,,,,,,,,,ea5e1157-4f5f-4e5c-bd64-d9ddf840f153,259,,,"[86.9, 25.2]",69296,3,,,,-0.76579285,,Left Foot,,,"[99.9, 12.7]",,Ground Pass,,18.034689,,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['232fbc9f-af23-4e7c-8970-9cc7e188c809'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.669,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.0805,,,,,,,,,,,,,caf4e19a-7bac-4d0b-999e-bcf8f8f05018,262,,,"[100.8, 12.7]",69296,3,,,,1.4721774,,Left Foot,True,,"[103.6, 41.0]",,High Pass,,28.438179,,,Incomplete,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,10,Barcelona,217,['6c12f096-7818-4ad9-9f51-602db27f3fd5'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.500,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.5429,,,,,,,,,,,,,5fa12bee-3b87-4ee6-8f17-b07c592b1d9d,266,,,"[94.3, 58.5]",69296,3,,,,-1.0909559,,Right Foot,,,"[104.5, 38.9]",,High Pass,,22.09525,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['a2bc31a9-d138-4bec-a387-4947c4925c41'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.791,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.9079,,,,,,,,,,,,,fb30ded5-c85c-4f98-95ab-b1d226dc6797,268,,,"[103.3, 39.0]",69296,3,,,,1.9195673,48e92907-01f0-4c82-987e-71a83466364f,Other,,,"[99.3, 50.0]",,High Pass,,11.7046995,,,,,Xavier Hernández Creus,20131.0,True,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,['f36d7ca3-d8f7-4260-9a8e-309e40e8470c'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.333,Pass,,2010/2011
