50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.791302,,,,,,,,,,,,,,3a01be6b-70b3-4679-ba98-f4a3ab42ba36,2574,,"[112.3, 39.3]",267492,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Center Back,116,Barcelona,217,['5268bf73-8d2d-4a59-958c-6d63b5a425b6'],9,,Head,,"[120.0, 37.5, 4.9]",,"[{'location': [112.7, 38.3], 'player': {'id': 6731, 'name': 'Florin Andone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [97.0, 44.9], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.5, 47.2], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.4, 47.8], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [116.1, 39.3], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.2, 26.8], 'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [119.5, 0.7], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.6, 17.3], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.6, 17.3], 'player': {'id': 6868, 'name': 'Bruno Alexandre Vilela Gama'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.9, 40.2], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.3, 45.7], 'player': {'id': 16441, 'name': 'Ryan Guno Babel'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [113.1, 41.2], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.9, 41.1], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.0, 36.9], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.8, 39.4], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.9, 30.2], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.6, 46.1], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",6a478035-584f-4441-917f-7d00fa86a061,,Off T,,0.09569503,Normal,Open Play,,,,,,Barcelona,217,00:17:09.933,Shot,,2016/2017
,,,,,,,,,,,,,,,,,0.2808,,,,,,,,,,,,,,d600d424-20fd-4808-b759-cee0d0eb1b32,2747,,"[87.9, 35.1]",267492,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,124,Barcelona,217,"['2d91950d-518e-4b9d-9f60-8dde4fcf6e72', 'b7a9bcf6-c0a5-42bc-8459-ae904d1400c1']",13,,Right Foot,,"[97.0, 35.3]",,"[{'location': [96.8, 35.3], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.6, 41.6], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.9, 46.7], 'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [85.2, 47.3], 'player': {'id': 6731, 'name': 'Florin Andone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [91.9, 52.8], 'player': {'id': 16441, 'name': 'Ryan Guno Babel'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [102.4, 23.1], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.8, 31.1], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [95.2, 45.4], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.3, 40.0], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.5, 38.4], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.7, 45.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [84.0, 40.3], 'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.3, 18.9], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.8, 38.9], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.4, 53.1], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",5c20d5a2-898b-40fb-8c1d-ef3e2e40d950,,Blocked,,0.02418223,Normal,Open Play,,,,,,Barcelona,217,00:22:13.311,Shot,,2016/2017
,,,,,,,,,,,,,,,,,1.00829,,,,,,,,,,,,,,fed058de-07d5-40a1-9ffa-3866c08ddab3,2787,,"[113.3, 42.7]",267492,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Arda Turan,11094.0,Right Wing Back,125,Barcelona,217,['883a9d7f-4005-4fd4-87ee-723dcc9f4069'],35,,Right Foot,,"[120.0, 47.2, 0.6]",True,"[{'location': [115.4, 41.4], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.4, 46.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [111.2, 52.8], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.4, 30.1], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [112.4, 44.2], 'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.0, 40.6], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.2, 41.6], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 39.7], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.4, 57.5], 'player': {'id': 16441, 'name': 'Ryan Guno Babel'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [115.4, 30.4], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.5, 31.7], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",a320f5f2-4884-40b3-8ae5-9486f6f651a3,,Off T,,0.23244095,Volley,Open Play,,,,,,Barcelona,217,00:23:35.786,Shot,,2016/2017
,,,,,,,,,,,,,,,,,0.5309,,,,,,,,,,,,,,9c9180ae-e6e4-4e3e-a46a-93ab6c18b5a7,2876,,"[111.9, 44.4]",267492,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Alcácer García,6402.0,Center Forward,128,Barcelona,217,['25cdd564-0ebc-410c-851f-f1ac2a278373'],32,,Head,,"[118.5, 39.9, 0.5]",,"[{'location': [112.1, 48.1], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.2, 51.2], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [112.3, 39.2], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [107.7, 19.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.2, 22.3], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.8, 26.3], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 32.8], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.1, 26.6], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.4, 42.8], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.5, 54.4], 'player': {'id': 16441, 'name': 'Ryan Guno Babel'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [112.1, 42.9], 'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.4, 38.9], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.6, 40.9], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",995bca21-6ce8-4d51-a4ba-994f9eb38f70,,Saved,,0.16339384,Normal,Open Play,,,,,,Barcelona,217,00:25:32.426,Shot,,2016/2017
,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,c1b21e92-a789-4497-b162-6efaab5307c0,2931,,"[114.1, 38.5]",267492,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Center Forward,131,Barcelona,217,['034fb70d-be4b-41c7-a561-73c9d368f15a'],35,,Right Foot,,"[118.3, 40.1, 0.9]",True,"[{'location': [113.8, 45.6], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.3, 52.5], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.7, 41.2], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.3, 48.2], 'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.2, 43.5], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 39.0], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.9, 40.2], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",d3892401-8cf8-428f-975b-aaa520e786e5,,Saved,,0.48666057,Half Volley,Open Play,,,,,,Barcelona,217,00:26:35.105,Shot,,2016/2017
,,,,,,,,,,,,,,,,,0.1302,,,,,,,,,,,,,,f89476ff-0095-4228-b13d-d2f609d275cf,3079,,"[109.2, 57.2]",267492,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florin Andone,6731.0,Left Center Forward,139,RC Deportivo La Coruña,219,"['a383ff65-1df0-4ab5-9b68-935f5fe0e045', 'be318720-91e3-4241-9683-4304004beec4']",18,,Right Foot,,"[110.6, 55.1]",True,"[{'location': [118.4, 43.1], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.9, 55.2], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.5, 43.6], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.5, 39.4], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.8, 38.1], 'player': {'id': 16441, 'name': 'Ryan Guno Babel'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",109640e3-03d6-4ff9-84d5-21091601bca9,,Blocked,,0.011648767,Half Volley,Open Play,,,,,,RC Deportivo La Coruña,219,00:30:18.355,Shot,,2016/2017
,,,,,,,,,,,,,,,,,1.389136,,,,,,,,,,,,,,cb888b1b-52c1-4c97-9be8-aa40bc716f0e,3234,,"[100.0, 23.5]",267492,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,149,Barcelona,217,['b6ab06c7-3d02-4d11-bbc5-3c3bd10849a4'],11,,Right Foot,,"[120.0, 45.0, 4.0]",,"[{'location': [105.4, 16.6], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [99.3, 44.3], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.0, 42.0], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.8, 55.3], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [108.9, 39.3], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.4, 43.2], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.1, 42.2], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 37.2], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 47.0], 'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 58.6], 'player': {'id': 16441, 'name': 'Ryan Guno Babel'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [90.7, 46.7], 'player': {'id': 6731, 'name': 'Florin Andone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [118.7, 40.2], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.9, 26.9], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.5, 24.4], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.9, 23.5], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",f9387a5f-0456-468f-ac93-984e6df0356b,,Off T,,0.030923674,Normal,Open Play,,,,,,Barcelona,217,00:34:11.790,Shot,,2016/2017
,,,,,,,,,,,,,,,,,0.6075,,,,,,,,,,,,,,7af43ee1-2888-4093-bdf7-0c02216e990a,3356,,"[99.9, 31.0]",267492,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,153,Barcelona,217,"['7b994280-0ecb-4957-b47e-7ccb089fb020', 'ec14bf00-0b01-469e-866f-2e04ec25dffd']",1,,Left Foot,,"[117.9, 36.6, 2.2]",,"[{'location': [105.2, 29.5], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 46.0], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.6, 32.1], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.4, 33.4], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.4, 39.9], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.1, 35.6], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.3, 42.6], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.3, 45.1], 'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 60.1], 'player': {'id': 16441, 'name': 'Ryan Guno Babel'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [107.7, 53.2], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [107.2, 44.4], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.1, 41.3], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.5, 26.8], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",2b56a393-371c-4532-ad40-b8deb0fc282f,,Saved,,0.044142812,Normal,Open Play,,,,,,Barcelona,217,00:37:01.840,Shot,True,2016/2017
,,,,,,,,,,,,,,,,,1.642353,,,,,,,,,,,,,,4a91574a-a7a6-4307-a468-c315a215f2c3,3514,,"[99.4, 56.0]",267492,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,162,Barcelona,217,['c65123b7-a6c6-4b52-8ddf-e5b93c3ba972'],15,,Left Foot,,"[120.0, 31.2, 7.2]",,"[{'location': [105.1, 50.3], 'player': {'id': 6731, 'name': 'Florin Andone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [105.7, 41.6], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.7, 49.4], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.7, 38.6], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.0, 47.1], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 50.9], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 51.8], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.9, 52.9], 'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.6, 41.3], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 55.3], 'player': {'id': 16441, 'name': 'Ryan Guno Babel'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.9, 48.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [104.6, 40.8], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.6, 39.7], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.7, 54.5], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.6, 61.9], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [106.3, 49.8], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Off T,,0.0461462,Normal,Free Kick,,,,,,Barcelona,217,00:42:15.320,Shot,,2016/2017
,,,,,,,,,,,,,,,,,1.6147,,,,,,,,,,,,,,2ce1a968-f95b-4409-976e-a4faa6f704ce,3634,,"[88.4, 55.6]",267492,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Right Center Midfield,169,RC Deportivo La Coruña,219,['18d1bf6f-fecf-4de5-aa9c-fa2ea05e6b0b'],44,,Left Foot,,"[120.0, 30.9, 4.9]",,"[{'location': [80.0, 37.9], 'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [79.4, 10.8], 'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.5, 68.9], 'player': {'id': 16441, 'name': 'Ryan Guno Babel'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [88.6, 76.2], 'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.0, 40.5], 'player': {'id': 6731, 'name': 'Florin Andone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.2, 36.0], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.9, 41.6], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.8, 51.2], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.2, 42.8], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.4, 31.4], 'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [89.8, 57.0], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.5, 62.4], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.5, 39.7], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",94e7b875-b4b8-4049-b79f-86485c304b70,,Off T,,0.007086185,Normal,Open Play,,,,,,RC Deportivo La Coruña,219,00:45:44.735,Shot,,2016/2017
