50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.418111,,,,,,,,,,,,,c4bd59e6-e3b3-4797-8f97-3e7931613447,88,,"[53.0, 10.1]",69280,1,,,,,2.8748152,,Left Foot,,,,"[36.9, 14.5]",,Ground Pass,,16.690416,,,Carles Puyol i Saforcada,20125.0,,,,,,Free Kick,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,5,Barcelona,217,['e97b4f7b-4848-4304-a6e7-bbb651e26829'],42,,,,,,,,,,,,,,,Barcelona,217,00:01:42.252,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.277097,,,,,,,,,,,,,2733f613-41f2-4cad-b00c-22fed77876a0,91,,"[40.6, 14.7]",69280,1,,,,,-0.7798116,,Right Foot,,,,"[49.6, 5.8]",,Ground Pass,,12.657409,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,5,Barcelona,217,['0d73d78a-c984-47b3-93e0-cab8315f20e1'],46,,,,,,,,,,,,,,,Barcelona,217,00:01:46.571,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.617993,,,,,,,,,,,,,1be2a7d3-95c5-4d48-afbc-e6c1d5fb055c,95,,"[48.5, 7.1]",69280,1,,,,,2.7463315,,Left Foot,,,,"[33.4, 13.4]",,Ground Pass,,16.36154,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,5,Barcelona,217,"['591ac7bc-1ddc-4b2b-a6c2-352ded58683f', '6310d041-13e7-4dfe-92c9-ba080cef3e5d']",49,,,,,,,,,,,,,,,Barcelona,217,00:01:49.205,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.269116,,,,,,,,,,,,,5b1edfd9-222c-4d73-bc1a-7186c850dd68,98,,"[33.4, 13.4]",69280,1,,,,,1.8015823,,Left Foot,,,,"[29.1, 31.7]",,Ground Pass,,18.798405,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,5,Barcelona,217,['99fdbe67-319a-4094-b3eb-4d272288c51b'],53,,,,,,,,,,,,,,,Barcelona,217,00:01:53.235,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.371314,,,,,,,,,,,,,3b6145b9-af4e-45ff-b5ed-0af2030265b2,101,,"[34.7, 29.3]",69280,1,,,,,-1.4349915,,Right Foot,,,,"[36.9, 13.2]",,Ground Pass,,16.249615,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,5,Barcelona,217,['f61c2f73-8b9a-4e6d-8cc8-5143d251fd7c'],56,,,,,,,,,,,,,,,Barcelona,217,00:01:56.643,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.677928,,,,,,,,,,,,,ed97d047-3ddb-4a1c-9abe-92756ab8957b,104,,"[51.3, 11.2]",69280,2,,,,,-0.3015221,,Right Foot,,,,"[72.2, 4.7]",,Ground Pass,,21.88744,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,5,Barcelona,217,['99a60e06-2b2a-4ac8-acc4-1854e96b611e'],0,,,,,,,,,,,,,,,Barcelona,217,00:02:00.377,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.920139,,,,,,,,,,,,,f0a565c2-9c62-4b3f-aadd-5e39e869f3dc,107,,"[74.2, 4.7]",69280,2,,,,,0.08847807,,Left Foot,,,,"[86.6, 5.8]",,Ground Pass,,12.448695,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,5,Barcelona,217,['74581a90-4ebf-44a3-9ba3-9541cb6cd081'],3,,,,,,,,,,,,,,,Barcelona,217,00:02:03.021,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.021143,,,,,,,,,,,,,e0ad725a-0f5f-4b83-a5d1-832e87f4322c,111,,"[93.3, 6.0]",69280,2,,,,,1.6015558,,Left Foot,,,,"[92.9, 19.0]",,Ground Pass,,13.006152,,,David Villa Sánchez,12737.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,5,Barcelona,217,"['0c82ad7b-536e-44fa-9e49-dcca0ffa7e6f', '251bbde7-7c9d-4572-b4a7-5f3da10ae7ca']",4,,,,,,,,,,,,,,,Barcelona,217,00:02:04.737,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,3.822433,,,,,,,,,,,,,3dc9a22c-c7f2-4213-92ba-01b257bd421f,115,,"[92.2, 20.1]",69280,2,,,,,1.1128999,,Right Foot,,,,"[119.7, 75.9]",,High Pass,,62.20844,Out,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,True,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,5,Barcelona,217,"['55a7531c-a6c4-424d-b623-1d51b1711991', 'f50252f5-f10b-45bb-97e1-17740bb1bcbf']",6,,,,,,,,,,,,,,,Barcelona,217,00:02:06.699,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,3.38654,,,,,,,,,,,,,1f6df11d-e2f5-4a19-a927-e6a563e10d04,117,,"[7.0, 37.0]",69280,2,,,,,-0.12509191,,Right Foot,,,,"[73.8, 28.6]",,High Pass,,67.32607,Incomplete,,Juan Domínguez Lamas,24234.0,,,,,,Goal Kick,1,From Goal Kick,Daniel Aranzubia Aguado,26029.0,Goalkeeper,6,RC Deportivo La Coruña,219,"['40c73ec2-82dc-4858-8cde-030c1e6b5f29', 'f26ae87e-1f4f-4dfa-9851-0666a1248434']",34,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:34.112,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.86396,,,,,,,,,,,,,40c73ec2-82dc-4858-8cde-030c1e6b5f29,120,,"[47.2, 52.4]",69280,2,,,,True,2.6669965,,,,,,"[36.3, 58.0]",,Low Pass,,12.254387,,,Adriano Correia Claro,22102.0,,,,,,Recovery,1,From Goal Kick,Seydou Kéita,20169.0,Left Center Midfield,6,RC Deportivo La Coruña,219,"['0a278fc9-cd9f-457e-92dd-a4ceffc538f7', '1f43e64c-9106-4478-944a-bb339eeefdf0', '1f6df11d-e2f5-4a19-a927-e6a563e10d04']",37,,,,,,,,,,,,,,,Barcelona,217,00:02:37.498,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.0848,,,,,,,,,,,,,be3dff5f-140f-4171-aa5c-769efbdcc05a,125,,"[82.8, 23.9]",69280,2,,,,,-1.9960014,,Right Foot,,,,"[80.4, 18.6]",,Low Pass,,5.818075,,,Yves Hadley Desmarets,26733.0,,,,,,Recovery,1,From Goal Kick,Adrián López Álvarez,6735.0,Center Forward,6,RC Deportivo La Coruña,219,['b79c459d-454c-4f76-827f-44a5a82885da'],39,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:39.498,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,c89c27f0-13c9-4e9a-aedb-f144919655e0,128,,"[80.8, 18.4]",69280,2,,,,,0.12219517,,Left Foot,,,,"[86.5, 19.1]",,Low Pass,,5.7428217,,,Adrián López Álvarez,6735.0,,,,,,,1,From Goal Kick,Yves Hadley Desmarets,26733.0,Left Wing,6,RC Deportivo La Coruña,219,"['92f5b3a8-2251-48a8-9f31-f0184b333fc6', 'b69623ea-285c-471a-991c-1c1a9a8321f3']",40,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:40.524,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.3641,,,,,,,,,,,,,792ac16f-647a-4b6a-b96c-fef984c3ad7e,137,,"[32.4, 75.9]",69280,2,,,,,-0.55284125,,Right Foot,,,,"[37.1, 73.0]",,Ground Pass,,5.5226803,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,RC Deportivo La Coruña,219,"['63fdad6e-009a-4bd7-bf8f-9a66f3334437', '7e937a89-6a1d-4841-91ef-ad60747e4676', 'af086272-220e-4f93-8f83-eb14744f767c', 'e882cf53-1bca-40f7-a6fb-6e955053281d']",48,,,,,,,,,,,,,,,Barcelona,217,00:02:48.915,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,2.3408,,,,,,,,,,,,,7e937a89-6a1d-4841-91ef-ad60747e4676,139,,"[83.9, 8.0]",69280,2,,,,,-3.1058936,,Right Foot,,,,"[64.3, 7.3]",,Low Pass,,19.612495,,,Manuel Pablo García Díaz,26209.0,,,,,,Recovery,1,From Goal Kick,Yves Hadley Desmarets,26733.0,Left Wing,6,RC Deportivo La Coruña,219,"['792ac16f-647a-4b6a-b96c-fef984c3ad7e', 'fccefb94-7351-4d57-ad99-2649fe7d6b65']",50,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:50.279,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.4753,,,,,,,,,,,,,cfe9d1c6-cfa2-4865-b62c-7f55f55d1d21,143,,"[59.3, 8.0]",69280,2,,,,,2.4616222,,Left Foot,,,,"[38.4, 24.9]",,Ground Pass,,26.877872,,,Alberto Lopo García,26107.0,,,,,,,1,From Goal Kick,Manuel Pablo García Díaz,26209.0,Left Back,6,RC Deportivo La Coruña,219,"['3265b9c7-1d8f-4883-a4e2-7cf60059d001', 'd0ff152b-3d92-4c9e-acb5-5bed795d77e3']",52,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:52.660,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,2.1901,,,,,,,,,,,,,cd09a4fa-e15a-448b-99dc-08ba88fd07b7,146,,"[32.3, 23.2]",69280,2,,,,,2.3033028,,Right Foot,,,,"[16.2, 41.1]",,Ground Pass,,24.075298,,,Daniel Aranzubia Aguado,26029.0,,,,,,,1,From Goal Kick,Alberto Lopo García,26107.0,Right Center Back,6,RC Deportivo La Coruña,219,['35f4235c-0818-45c5-8167-620c843e35c5'],55,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:55.606,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.1201,,,,,,,,,,,,,b1592563-0baa-41cb-a4c9-876b143b1960,150,,"[16.4, 50.2]",69280,2,,,,,0.5381364,,Right Foot,,,,"[55.1, 73.3]",,High Pass,,45.069946,,,Laureano Sanabria Ruiz,23800.0,,,,,,,1,From Goal Kick,Daniel Aranzubia Aguado,26029.0,Goalkeeper,6,RC Deportivo La Coruña,219,['c0df028c-bd9b-4d27-955c-40521684f5a0'],59,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:59.398,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.16044,,,,,,,,,,,,,3270eaae-2ff9-4f53-b74b-7c4efe0e5491,154,,"[55.1, 73.9]",69280,3,,,,,0.0,,Right Foot,,,,"[58.2, 73.9]",,High Pass,,3.1,Incomplete,,,,,,,,,,1,From Goal Kick,Laureano Sanabria Ruiz,23800.0,Right Back,6,RC Deportivo La Coruña,219,"['672e9037-6a10-41f7-b467-6f61518e4747', '9c5cc3da-9ea0-4b70-874e-ba968a1c6485']",4,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:04.528,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,0.7491,,,,,,,,,,,,,3127764c-111c-48fa-91eb-3d701953c808,156,,"[53.4, 74.4]",69280,3,,,,,3.1415927,,Right Foot,,,,"[44.9, 74.4]",,Low Pass,,8.5,,,Diego Daniel Colotto,26623.0,,,,,,Recovery,1,From Goal Kick,Laureano Sanabria Ruiz,23800.0,Right Back,6,RC Deportivo La Coruña,219,['6238e2ae-6b05-4af8-8be7-1856bed09421'],6,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:06.305,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.0353,,,,,,,,,,,,,e9881059-0abb-43e1-b07d-c2ca46e806c8,160,,"[41.6, 71.8]",69280,3,,,,,-0.62367517,,Right Foot,,,,"[71.9, 50.0]",,High Pass,,37.327335,Incomplete,,Adrián López Álvarez,6735.0,,,,,,,1,From Goal Kick,Diego Daniel Colotto,26623.0,Left Center Back,6,RC Deportivo La Coruña,219,"['6e24bae2-01d4-428c-82bb-d3dc95e84448', 'ff5e03de-ae9e-460a-b9b1-baf1195efa7f']",7,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:07.094,Pass,,2010/2011
,,,,,,,,,,,,,,,,,3.166146,,,,,,,,,,,,,6e24bae2-01d4-428c-82bb-d3dc95e84448,163,,"[49.1, 31.0]",69280,3,,,,True,0.9790202,,,,,,"[69.6, 61.5]",,Low Pass,,36.74915,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,"['bbf2697b-fd03-49bc-ba11-3d5e386b9c12', 'e3228d91-5595-4d6f-badb-98815b4c45ee', 'e9881059-0abb-43e1-b07d-c2ca46e806c8']",9,,,,,,,,,,,,,,,Barcelona,217,00:03:09.129,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.616468,,,,,,,,,,,,,0ef1e4e5-6d0f-4729-a7e7-ef44d025694f,167,,"[65.2, 76.1]",69280,3,,,,,-2.847358,,Right Foot,,,,"[48.7, 71.1]",,Ground Pass,,17.24094,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,7,Barcelona,217,['665604fd-324e-48f3-bbea-ff8430f99e05'],14,,,,,,,,,,,,,,,Barcelona,217,00:03:14.107,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.30729,,,,,,,,,,,,,fa51886d-af51-4f4d-a45d-62da70804c4e,170,,"[49.3, 70.2]",69280,3,,,,,-1.110894,,Right Foot,,,,"[54.6, 59.5]",,Ground Pass,,11.940687,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,7,Barcelona,217,['25cdc832-fd45-4478-b773-f89bbbd80ad5'],16,,,,,,,,,,,,,,,Barcelona,217,00:03:16.182,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,229ec818-64cb-48cc-b29e-db7514a36754,176,,"[46.1, 61.7]",69280,3,,True,,,-1.8052435,,Right Foot,,,,"[35.4, 16.9]",,Ground Pass,,46.06007,,,Carles Puyol i Saforcada,20125.0,,,True,,,Free Kick,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['19fb85b9-b99e-4f75-b76c-32e64aa07709'],32,,,,,,,,,,,,,,,Barcelona,217,00:03:32.707,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.445693,,,,,,,,,,,,,a86411f0-0f75-4154-81c4-316b6e72d610,178,,"[48.9, 17.3]",69280,3,,,,,-0.6073863,,Right Foot,,,,"[63.0, 7.5]",,Ground Pass,,17.171196,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,8,Barcelona,217,['8c1e0e32-8011-4e6f-ac07-21ce948bd8c5'],33,,,,,,,,,,,,,,,Barcelona,217,00:03:33.907,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.053914,,,,,,,,,,,,,96614718-817d-4f83-b9bc-9ff145cc5970,181,,"[63.0, 7.5]",69280,3,,,,,0.4048918,,Left Foot,,,,"[76.3, 13.2]",,Ground Pass,,14.469969,,,Seydou Kéita,20169.0,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,8,Barcelona,217,['47f1a467-8e7d-48fc-9b51-48abcc27607b'],35,,,,,,,,,,,,,,,Barcelona,217,00:03:35.960,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.828135,,,,,,,,,,,,,6b3b0fab-732c-4249-a86d-cc64e6ff1e7c,186,,"[70.0, 4.9]",69280,3,,,,,2.4815836,,Right Foot,,,,"[63.3, 10.1]",,Ground Pass,,8.481155,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,8,Barcelona,217,['a49936e4-0c1b-496a-aefe-4a6d76207273'],39,,,,,,,,,,,,,,,Barcelona,217,00:03:39.929,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.6614,,,,,,,,,,,,,260c80fd-ae93-4793-b396-cecb4ace4860,190,,"[62.4, 10.6]",69280,3,,,,,-0.87605804,,Left Foot,,,,"[65.9, 6.4]",,Ground Pass,,5.467175,,,Seydou Kéita,20169.0,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,8,Barcelona,217,"['c07e8508-c08d-47e3-b44d-9f513d8263c4', 'e9b96f8f-dbd9-4cee-b669-513368de9683']",41,,,,,,,,,,,,,,,Barcelona,217,00:03:41.397,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,0.982423,,,,,,,,,,,,,fc4a84ec-f219-41ab-a4e4-9ce92b7338d3,196,,"[55.6, 5.1]",69280,3,,,,,2.2915366,,Left Foot,,,,"[49.1, 12.5]",,Ground Pass,,9.849365,,,Carles Puyol i Saforcada,20125.0,,,,,,Free Kick,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,['21c81a27-6892-4fad-b072-a86fb7364045'],54,,,,,,,,,,,,,,,Barcelona,217,00:03:54.832,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.940121,,,,,,,,,,,,,e0cd71ae-eaf3-4d30-a618-5d42ec416911,199,,"[50.0, 13.4]",69280,3,,,,,-0.70492715,,Right Foot,,,,"[56.7, 7.7]",,Ground Pass,,8.79659,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,9,Barcelona,217,['88511458-1e16-4e96-8404-73152b4ae9e1'],58,,,,,,,,,,,,,,,Barcelona,217,00:03:58.324,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.700289,,,,,,,,,,,,,cb5c8df0-cbcf-4462-98aa-899761190288,202,,"[56.7, 7.7]",69280,4,,,,,2.5953448,,Left Foot,,,,"[39.1, 18.4]",,Ground Pass,,20.59733,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,['4270d252-b4c3-488b-a08e-0c740f3a3a03'],1,,,,,,,,,,,,,,,Barcelona,217,00:04:01.588,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.496365,,,,,,,,,,,,,827d7eea-7478-4b17-b959-21dacecb2ff6,206,,"[57.4, 18.0]",69280,4,,,,,-1.2806143,,Right Foot,,,,"[61.7, 3.6]",,Ground Pass,,15.028307,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,9,Barcelona,217,['00128b99-1889-41a9-a6d3-8fa2e744b7db'],9,,,,,,,,,,,,,,,Barcelona,217,00:04:09.928,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.4411,,,,,,,,,,,,,d3ed33b6-9fef-4038-9b30-8cc6334d45b6,209,,"[61.7, 3.6]",69280,4,,,,,0.15913673,,Left Foot,,,,"[77.9, 6.2]",,Ground Pass,,16.407316,,,Seydou Kéita,20169.0,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,['a271aa72-9c50-4047-8231-1e20f12938e7'],12,,,,,,,,,,,,,,,Barcelona,217,00:04:12.802,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.644108,,,,,,,,,,,,,2d747086-2e83-4da0-8c6b-7afcc8e608a8,212,,"[77.9, 6.2]",69280,4,,,,,0.6763435,,Left Foot,,,,"[85.5, 12.3]",,Ground Pass,,9.745255,,,David Villa Sánchez,12737.0,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,9,Barcelona,217,['81ede79e-7636-48d8-bc0a-6ef483403a78'],14,,,,,,,,,,,,,,,Barcelona,217,00:04:14.544,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.4587,,,,,,,,,,,,,a181400b-9a1e-4b58-9d84-6300332bfac4,216,,"[85.7, 15.3]",69280,4,,,,,1.707199,,Right Foot,,,,"[85.0, 20.4]",,Low Pass,,5.147815,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,9,Barcelona,217,"['67119e71-a412-495c-be41-6e39068de166', 'd358ad74-1961-4141-bc45-2a73a21085de', 'd8058fd8-ab8f-45aa-b9aa-cfb046196af0']",16,,,,,,,,,,,,,,,Barcelona,217,00:04:16.440,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.63517,,,,,,,,,,,,,125f1f9b-a83d-404a-8880-ebe40f26598a,219,,"[73.7, 21.7]",69280,4,,,,,3.1415927,,Right Foot,,,,"[55.2, 21.7]",,Low Pass,,18.5,,,Carles Puyol i Saforcada,20125.0,,,,,,Recovery,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,9,Barcelona,217,['2ab6834d-9ce9-46d9-a123-3e867852edfe'],18,,,,,,,,,,,,,,,Barcelona,217,00:04:18.411,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.835977,,,,,,,,,,,,,015b3994-ec32-446d-9f1f-6c3e87c0631a,222,,"[55.2, 21.7]",69280,4,,,,,1.5326916,,Right Foot,,,,"[56.5, 55.8]",,Ground Pass,,34.12477,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,9,Barcelona,217,['145397ac-a19b-433c-8d14-87392315b62f'],21,,,,,,,,,,,,,,,Barcelona,217,00:04:21.199,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.1845,,,,,,,,,,,,,72dbc6d9-9fe5-4bfd-95c4-52f5a8fdf710,225,,"[57.0, 60.4]",69280,4,,,,,-0.3470616,,Right Foot,,,,"[80.5, 51.9]",,Ground Pass,,24.989998,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['148b9c79-b565-4a4e-90bc-003943c0927e'],24,,,,,,,,,,,,,,,Barcelona,217,00:04:24.516,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.9256,,,,,,,,,,,,,4810d077-f975-4a91-a354-914520691f03,238,,"[63.3, 36.5]",69280,4,,,,,-1.1692806,,Right Foot,,,,"[70.9, 18.6]",,Ground Pass,,19.446594,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,9,Barcelona,217,"['12094fc0-34bd-45a7-a7da-d14b693bf7ff', 'af2e4618-b5ec-4bd7-ba96-8b40bb72150a']",32,,,,,,,,,,,,,,,Barcelona,217,00:04:32.605,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.352302,,,,,,,,,,,,,290396ac-d6e8-472c-966a-e798793969f1,242,,"[67.8, 22.1]",69280,4,,,,,-1.0516502,,Left Foot,,,,"[71.8, 15.1]",,Low Pass,,8.062258,,,Seydou Kéita,20169.0,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,"['50079c65-f80b-4710-bd87-b7c09f8db907', '8c64943a-c9d6-4f6b-b4a2-e8df06d39a50']",34,,,,,,,,,,,,,,,Barcelona,217,00:04:34.723,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.14971,,,,,,,,,,,,,0e9df0aa-34b0-44f1-a692-e1510277d260,246,,"[73.1, 12.1]",69280,4,,,,,-0.7366563,,Right Foot,,,,"[77.4, 8.2]",,Ground Pass,,5.80517,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,9,Barcelona,217,"['b7a98667-47fe-4a38-a670-250fabe97cb5', 'c03db7c7-4798-44e0-ba41-a4b9e948c031']",37,,,,,,,,,,,,,,,Barcelona,217,00:04:37.122,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,0.789427,,,,,,,,,,,,,5e150315-25be-4393-8897-2d84e3967070,250,,"[77.2, 4.2]",69280,4,,,,,2.2128544,,Left Foot,,,,"[68.9, 15.3]",,Ground Pass,,13.860014,,,Seydou Kéita,20169.0,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,"['0d20db3b-5d2e-44db-9c64-a129e32b2943', '63dbc380-9670-415e-8b83-ea378ed1e259']",38,,,,,,,,,,,,,,,Barcelona,217,00:04:38.762,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.165795,,,,,,,,,,,,,55f7310f-0a76-4487-a027-8c33bbbaddc7,254,,"[68.5, 18.0]",69280,4,,,,,2.5016043,,Left Foot,,,,"[54.8, 28.2]",,Ground Pass,,17.080105,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,9,Barcelona,217,['24126f35-bb52-47ac-8adb-2f059267876f'],40,,,,,,,,,,,,,,,Barcelona,217,00:04:40.833,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.672904,,,,,,,,,,,,,d3df72d5-89ad-49b8-bd51-f195b79153f6,257,,"[55.4, 30.6]",69280,4,,,,,1.5632493,,Right Foot,,,,"[55.6, 57.1]",,Ground Pass,,26.500755,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,9,Barcelona,217,['9abb8a26-c05a-4bb5-82f9-927afdce760e'],43,,,,,,,,,,,,,,,Barcelona,217,00:04:43.027,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.360407,,,,,,,,,,,,,5b2e4b58-e44b-4e2c-ab12-01f23fb0b327,260,,"[66.1, 64.8]",69280,4,,,,,0.5224034,,Right Foot,,,,"[82.6, 74.3]",,Ground Pass,,19.039433,,,Adriano Correia Claro,22102.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['a0fb676c-f839-489c-b3fe-13b922368227'],46,,,,,,,,,,,,,,,Barcelona,217,00:04:46.780,Pass,,2010/2011
